"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"925",1.41939600196568,1.23728039599497,1.36149980481618,1.22628787883494,1.22497612646122,1.48754393207513,1.60728144141797,1.56074523593149,1.56485058025142,1.45983512133795,1.15381097236638,1.57192519003345,1.81304687852806,1.40598637902947,1.43893801578836
"926",1.43535856178818,1.23151938042089,1.34867390258622,1.222626171193,1.21690529639678,1.4897787597176,1.60803715711804,1.55198602811412,1.56747140231708,1.46009265456844,1.15900117615378,1.57745896798591,1.81379489024306,1.40488096727284,1.438499397323
"927",1.44997544730681,1.22271025927691,1.3406678151523,1.22165723392458,1.21573251891797,1.4880076507185,1.61073768365555,1.54965221991739,1.56769103678266,1.45959855834204,1.16094207313197,1.57818630076582,1.81465160728947,1.40519418298301,1.43773007469276
"928",1.46651755617561,1.21559274780515,1.33882782040068,1.22223502601435,1.22084430538496,1.48371771163229,1.6108868688118,1.55287900793174,1.56457679247189,1.45978122809383,1.16085550743984,1.57803685083513,1.81632598737929,1.40568125817007,1.43786632414209
"929",1.48589899572426,1.20880029756247,1.34223592380992,1.22457990844365,1.23047297179808,1.47879492075193,1.61183878487883,1.5585410349049,1.56091915701943,1.45960872044542,1.16183359859463,1.57747405166622,1.8160911554325,1.4069894873538,1.43848887729354
"930",1.49900688891883,1.20374651024411,1.34955943981098,1.22868095762962,1.24402157106213,1.47443786025759,1.61347471041188,1.56674173796797,1.55666627723867,1.45786904185265,1.16306280125287,1.57758387479058,1.80970172301061,1.41133216816605,1.44182976190256
"931",1.5004415111651,1.20192104845293,1.35517161526304,1.23546512459979,1.25452536824213,1.47356007071733,1.61393877699804,1.5774094199694,1.55242795146312,1.45924076254091,1.16438317503168,1.57591315889507,1.80280900797217,1.41102955323075,1.44144620696055
"932",1.50026424633435,1.20084945883273,1.35335865888606,1.2357850391425,1.25376239361672,1.4736847368228,1.61346294492021,1.57870979572226,1.55480555943867,1.46290139691102,1.1636865231595,1.57570548712492,1.80390772160751,1.4111478849875,1.44137788330111
"933",1.49757619789882,1.19638157997172,1.34256497945669,1.23026724811768,1.23309892218499,1.4737364341999,1.60927636332208,1.57271999296618,1.56499011617736,1.46215978757288,1.16096113445759,1.57585020402326,1.81036022085547,1.41171587738117,1.44353624861898
"934",1.49584869400605,1.19537827555458,1.33447811498111,1.22018117048854,1.2031160891314,1.47409215972438,1.60081762333643,1.55287539543502,1.56983503808848,1.46079078619114,1.1623138393147,1.57866070712732,1.82112143778982,1.41505001717941,1.44508553519135
"935",1.49397996858918,1.19489024031452,1.31796700600672,1.20761812502635,1.17034074895884,1.47520196167161,1.58508898471158,1.53300569170742,1.58142983099451,1.46183178526125,1.15715545046016,1.57959347168824,1.84063816503444,1.41705737603112,1.44494022851014
"936",1.48901102804944,1.19267475543317,1.30445577729974,1.19727155526862,1.15446215865541,1.47489416251287,1.57582743272365,1.52552501318772,1.59582819466279,1.46759459929575,1.15318884687079,1.5815900545574,1.85677952325701,1.42002280453004,1.44745958286336
"937",1.48621062612843,1.19252288279176,1.29284978388878,1.18848499492905,1.15286964269264,1.47494960064683,1.57070127644486,1.52717599860169,1.60521012206391,1.47699866251688,1.15186986506022,1.58385391842279,1.86990162037219,1.42106182327603,1.44901124143528
"938",1.48486597740962,1.19151540519059,1.28248830078237,1.18520008321247,1.15691679099028,1.47440091537328,1.56437168908603,1.53937157619137,1.61408986067869,1.48496755957853,1.15205693883279,1.5833723000033,1.87525729846312,1.42074428138996,1.44860238108044
"939",1.48521771085944,1.19048813152549,1.27839336304318,1.18566952135861,1.16602675282957,1.47533728455415,1.56480977975854,1.5527564098159,1.61762438826362,1.49634588265269,1.15325510052483,1.58331297284529,1.8759234840408,1.41973335947977,1.44529403145577
"940",1.48499638962367,1.1902371703755,1.2778063680185,1.18802494833467,1.17850072114607,1.47849753469215,1.56891140687456,1.56818541660701,1.61617042333453,1.51281800822136,1.15704072374513,1.58275673984468,1.87364785600925,1.42049221267605,1.44152395327061
"941",1.48256972859539,1.19274735646713,1.28252725275517,1.19457342309472,1.19481131544279,1.48585893891128,1.57881425138432,1.5817887068603,1.61276147021614,1.53006704451758,1.16097583784186,1.58083400812511,1.86582192653864,1.42336328923742,1.43729116458399
"942",1.47909313945638,1.1981782892142,1.29225767250888,1.20426900414742,1.20433499543693,1.49759887366703,1.5877058549742,1.58664576764062,1.61002124311093,1.54631826409993,1.16962898856843,1.57988607853712,1.86074144378333,1.42972966703252,1.43375523021354
"943",1.47209003989814,1.20102485629589,1.30126620615169,1.21430402167769,1.20520285289212,1.50957358466741,1.59401137968947,1.58439890896946,1.61281280745828,1.56823294871754,1.18090602356782,1.5797010602067,1.86074445148532,1.43670783043791,1.43102611329207
"944",1.46618516987087,1.19346908567226,1.30182449894737,1.21745912490015,1.20576191368803,1.51001218553339,1.59447852313847,1.58657245072827,1.6129090382867,1.57329475497925,1.18497231991792,1.58008641054137,1.86114265497124,1.4355712605183,1.43193365192525
"945",1.47002610693774,1.1763302147113,1.29311431750712,1.21451504907983,1.21549897062228,1.49944573963107,1.59188547150744,1.59214092178546,1.60602991044177,1.56806019802761,1.18089816976653,1.58034780140325,1.85930083880597,1.42253022600114,1.43149863645452
"946",1.47664963958381,1.15858083318732,1.27470670722795,1.21103969620977,1.221455794309,1.48527538998948,1.58844757797888,1.58979471026753,1.59966304438599,1.55631928318186,1.17337978446508,1.59994879139556,1.86077897493871,1.39870796103531,1.43028781068683
"947",1.47938146078883,1.14333626894106,1.25617558749473,1.20923686088883,1.22827646290943,1.46980294357862,1.58368798544876,1.58995216928587,1.59081941587419,1.54914413305876,1.17098808932584,1.6218646643139,1.86516943926799,1.37908772482222,1.42925819293603
"948",1.48197256536399,1.12826334369759,1.24248393395325,1.20594855259049,1.23164085981883,1.45552778979616,1.58133347940999,1.58691777595283,1.58136949179932,1.54437091637232,1.17366991445641,1.6333083357058,1.86438969091184,1.36279926241997,1.42899869738347
"949",1.4797542822703,1.12005928688743,1.23004824995779,1.20398169246356,1.23532655779583,1.44705154672168,1.58030162887225,1.58723603108179,1.56935670022885,1.54472887905149,1.17758884198317,1.64018356837504,1.8629512685943,1.34751680714539,1.4284662173562
"950",1.47884988203397,1.11623640254175,1.22390081824573,1.20133707599818,1.23851124123281,1.44302119517606,1.5804951827024,1.58808123446962,1.55913764071047,1.546941035283,1.18154283746494,1.64585828037973,1.86235623744993,1.33855014227242,1.42983850412909
"951",1.47801371065097,1.11475100435422,1.22227572367079,1.20139219430546,1.23994971276537,1.44788669180137,1.58446734030131,1.58820829080026,1.55676516673616,1.54686006602566,1.18954790223627,1.64603791561705,1.86226584840918,1.3395319295675,1.43173855616319
"952",1.47505311715378,1.11527843508006,1.22799046543587,1.20342185688702,1.23907513535342,1.46102129951276,1.58865842799851,1.58928818591681,1.55766600456664,1.54881846955778,1.1992453547387,1.64611886746411,1.86328639761953,1.34637709685575,1.4372986458698
"953",1.47372659999146,1.11742253699292,1.23941484940079,1.20597334374134,1.23902093787192,1.47625204837205,1.59571106340867,1.58965137499979,1.56137190721944,1.54797245912355,1.21044938236421,1.64728494269902,1.86660342333913,1.35881656291042,1.44524273229917
"954",1.47985102797439,1.12137384754483,1.25304541054496,1.20829262378612,1.23505825327543,1.49372559276771,1.60160438407447,1.58710556766828,1.56773163917122,1.54551400691518,1.22025924149814,1.64846217457766,1.87501149960094,1.37417576664765,1.45801115601345
"955",1.48884738322184,1.12494106526194,1.27031034839995,1.20392100592373,1.22870233305237,1.51533443727953,1.60610175997087,1.5801447445843,1.57044469247524,1.55216917761287,1.22710463903308,1.65004138839769,1.88307514795885,1.39460518116313,1.47444032234709
"956",1.48715053193987,1.12757533289787,1.27667507809374,1.20579439944972,1.232541210531,1.53740661668014,1.61245839965518,1.57311097968833,1.56954322126159,1.56985809625025,1.23260585726436,1.65091370731077,1.89086803844164,1.40363010189603,1.48466937686963
"957",1.47670586278268,1.12718459008174,1.26751414426208,1.2146723617372,1.24096742167916,1.55053697183788,1.61132096634175,1.5737011344985,1.56658233831486,1.59615924894232,1.23152566437664,1.64738150926867,1.89594758043088,1.39532943122172,1.47581412819614
"958",1.46189180270571,1.12713306392823,1.2497933725457,1.22744062105411,1.25281299393424,1.56409353376438,1.61018714851848,1.58186615952903,1.56027434773401,1.64421307597395,1.23071376768585,1.63889624990293,1.89318076809267,1.37897386217894,1.45883216398176
"959",1.45045342132398,1.12651743192006,1.2341488359397,1.23881292612404,1.2739781188975,1.58339053790749,1.60845412304724,1.5851329009487,1.55715089828254,1.68624508436056,1.2294210179547,1.6331883448177,1.89671091355991,1.36442367906939,1.45266920427998
"960",1.44450081114762,1.1262395887448,1.22874695023427,1.24358420085232,1.2868523296093,1.6083834470369,1.61012969373411,1.58223378379761,1.55395792427266,1.7147584940524,1.23004190753262,1.63189943707715,1.90814481973346,1.35978760188321,1.45708196253349
"961",1.43749398840514,1.12756384295612,1.23021574737762,1.24343780557387,1.29418150549983,1.63296245462516,1.61646257593427,1.57361331162897,1.55167819463079,1.74293672524587,1.23006276138688,1.6335140120925,1.92479907908039,1.36426859524926,1.4648598195206
"962",1.43519072302475,1.1296015174359,1.23625209937741,1.23888835450248,1.29755338491765,1.65934426393271,1.62142708860785,1.55944145954399,1.55104210796171,1.75898568949543,1.23114295897416,1.63961531038295,1.94236233966997,1.3720128220702,1.47609136389675
"963",1.43741212127515,1.12961858220976,1.24817568266251,1.23585891606665,1.29885703745312,1.67981578412394,1.62625740847719,1.54595290549898,1.55103009126178,1.76579372044577,1.23215572431874,1.65151240251309,1.96034407885771,1.38714039875765,1.4890647875482
"964",1.44248415693787,1.1299432932997,1.26227879940518,1.23082365034505,1.29882486487191,1.69694185951408,1.6337346790634,1.53166491896919,1.55211498426189,1.7650168163484,1.2351529356708,1.6637451880965,1.9740526206697,1.40136677573109,1.50376722958087
"965",1.452682133207,1.12863370466327,1.28060651579646,1.22524934595924,1.30054966101155,1.70903115008173,1.64474976528794,1.52131133689852,1.55103433041935,1.75962342808908,1.24171861953007,1.67574351086566,1.98791009663271,1.41642606128726,1.51687944322721
"966",1.46820974213215,1.11932463996336,1.2966811498208,1.22272696122769,1.30314367913864,1.71770163339373,1.65715077750713,1.5226534344066,1.5492347469354,1.75198528122362,1.24918886322361,1.68386602534857,1.99110716384809,1.42468878017978,1.51738814846235
"967",1.4777962855896,1.11228182409258,1.31016103907309,1.22093251324427,1.30402739929533,1.71799839344317,1.67201914772001,1.52879022836892,1.5421774830876,1.74180886725136,1.24983044684193,1.69121140299109,1.99067147435555,1.42267800625747,1.51080701249392
"968",1.47759132411607,1.11980818192481,1.31591320340045,1.22578453516066,1.304469009638,1.71289468617325,1.6773127331812,1.52506365764314,1.53097357422308,1.74141055340625,1.24835890563521,1.69136953962641,1.99055764485553,1.42098892140587,1.51722635781082
"969",1.47183840886672,1.15151138688721,1.31112307010344,1.22630507155776,1.30196538708456,1.71588009901949,1.66932775626049,1.51200540113176,1.52670786349674,1.75006087625732,1.24565675753816,1.69051785445316,1.99455145790702,1.42104589089727,1.53295672013827
"970",1.4614836794904,1.19125614276398,1.30501107455055,1.22371690349893,1.30282284282358,1.7212825447352,1.6642499144363,1.49712358962214,1.52529041806769,1.75879226396882,1.2417730008875,1.68973776107885,2.00973693045692,1.42525139468518,1.55220916594009
"971",1.45098230674914,1.22950954844159,1.30450748778445,1.22430314839106,1.31273623437763,1.72605595267354,1.66155427710138,1.49052001985031,1.51720573714359,1.77370747193924,1.22987457187182,1.68619041139659,2.02369136954745,1.42815841338563,1.57620240564912
"972",1.4434427968323,1.25739181698648,1.3020395149929,1.23078883691542,1.31951475712302,1.72611042091524,1.65934039051695,1.4803512998134,1.50220363131781,1.77860885021173,1.22128115849553,1.68171616628121,2.03267487749193,1.42574849013856,1.59237284555708
"973",1.43722040474255,1.28005606378087,1.30122716656551,1.24296931531132,1.32593881433111,1.72414246753541,1.65915228392097,1.47260128410081,1.48768945967248,1.77653029912562,1.21772655209089,1.6724689243748,2.04020778974758,1.4193158199284,1.60282128355248
"974",1.43288020002592,1.28914163987795,1.30254047514571,1.25257699300849,1.33007207864831,1.7281615815824,1.65950610450647,1.46812756104612,1.47638292339948,1.77101643656697,1.21474185090924,1.66268327936052,2.0487105517819,1.41301095493359,1.61006902538185
"975",1.43193843662146,1.29089575736561,1.30404683520326,1.26065133953842,1.32975660675117,1.7306310473282,1.65957507068599,1.46666334869681,1.47084424036903,1.7619568786912,1.21235948087327,1.65924569229062,2.0501882554777,1.40727045872982,1.61133561082892
"976",1.43434343786432,1.28802261425349,1.30386853151472,1.26702798629931,1.32904130112828,1.72725069312585,1.65808552817153,1.46981305689717,1.46819137974408,1.7528512393142,1.2134290494548,1.65826457340011,2.04992080965304,1.40153839395943,1.60560978516505
"977",1.43950502704003,1.2803527878973,1.30316946393313,1.27208413674494,1.32848923586259,1.71893049400145,1.65395090886303,1.47670886563227,1.46772275383755,1.7433780980919,1.21804974077074,1.66178082206333,2.05107782927534,1.39729855005087,1.59672253114351
"978",1.44388626102751,1.27760087872278,1.30245352130969,1.27814640841738,1.32980091986643,1.71499864125957,1.64260733056076,1.48463569771549,1.47951812531641,1.73244493131488,1.22624003468558,1.66850626152363,2.05418159198033,1.38908400193009,1.5932448808916
"979",1.44793200256789,1.27705076403548,1.30354675671492,1.27945241804531,1.33147380309043,1.71902020679148,1.63107787676088,1.48813880076846,1.48875652678759,1.72174390466937,1.23329060242211,1.67747089151084,2.05489855050874,1.39223859068418,1.59423881459434
"980",1.44602179263466,1.27724204153869,1.30987370941656,1.2762699667303,1.33791750232227,1.72222039729924,1.62705749581394,1.48818669378166,1.47885686084168,1.71444476280152,1.23554723083934,1.67480603472512,2.05530139664038,1.39790584159076,1.58688453480762
"981",1.44483186992505,1.27020208495725,1.31371361115977,1.27363760944618,1.34003266010026,1.72634596337626,1.63684523862071,1.48876068965231,1.45601548969966,1.71208504345584,1.22824324908572,1.66605069189139,2.05178619655706,1.39443365473069,1.56932706222552
"982",1.43709716045213,1.26568635764444,1.31906200012904,1.27274110493687,1.33958968579678,1.7336957747442,1.65360920333503,1.48579600840131,1.42165171894262,1.71241777432924,1.21043499951822,1.65207272619925,2.04439889972717,1.38883237793608,1.54312266921472
"983",1.42527657699573,1.26041335315881,1.32540903778387,1.26931599715733,1.34630648083989,1.73475353806073,1.67848239594262,1.4886163433766,1.39083751088449,1.71117516966278,1.18194519580082,1.6414150629825,2.02980256643715,1.38495196131078,1.51773873778654
"984",1.41997760258249,1.25267294906073,1.34135527778057,1.26552488611629,1.35618490257285,1.7326425230894,1.69560985334974,1.4878713335104,1.36735795542055,1.70611334909143,1.16256556400561,1.63768965970587,2.0213435327421,1.3859321702642,1.50191780016461
"985",1.41530793708808,1.24528234259253,1.35226584726938,1.26414837768655,1.36852467853034,1.7269402529654,1.6999458543773,1.48910382562275,1.35354041662569,1.69658627102714,1.14790144190895,1.63624925728306,2.01302577170324,1.39067794264359,1.48734524808918
